order_id,Timestamp,Order_details,Amount_ordered,Price
2088,2016-02-04 16:39:18,['spinach_supr_s'],1,12.5
2089,2016-02-04 17:05:16,['spicy_ital_l'],1,20.75
2090,2016-02-04 17:05:16,"['bbq_ckn_l', 'ital_cpcllo_l', 'southw_ckn_m', 'spinach_fet_s']",4,70.0
2091,2016-04-02 17:05:16,"['five_cheese_l', 'five_cheese_l']",2,37.0
2092,2016-04-02 00:00:00,"['hawaiian_m', 'mexicana_l']",2,33.5
2093,2016-02-04 17:33:29,"['pepperoni_m', 'spinach_supr_m']",2,29.0
2094,2016-04-02 00:00:00,"['hawaiian_s', 'ital_veggie_s']",2,23.25
2095,2016-02-04 00:00:00,"['bbq_ckn_m', 'bbq_ckn_m', 'bbq_ckn_m', 'southw_ckn_m']",4,67.0
2096,2016-02-04 00:00:00,['pep_msh_pep_s'],1,11.0
2097,2016-02-04 00:00:00,"['four_cheese_l', 'southw_ckn_l', 'the_greek_xl']",3,64.2
2098,2016-02-04 18:16:27,"['classic_dlx_l', 'five_cheese_l']",2,39.0
2099,2016-02-04 18:16:27,['pepperoni_m'],1,12.5
2100,2016-02-04 18:16:27,"['classic_dlx_m', 'ital_supr_l']",2,36.75
2101,2016-02-04 19:27:08,"['brie_carre_s', 'classic_dlx_l', 'ital_supr_m']",3,60.65
2102,2016-04-02 00:00:00,"['big_meat_s', 'ital_veggie_m', 'mexicana_l']",3,49.0
2103,2016-02-04 00:00:00,"['bbq_ckn_l', 'calabrese_m', 'cali_ckn_l', 'southw_ckn_l']",4,78.5
2104,2016-02-04 00:00:00,"['five_cheese_l', 'mexicana_l', 'mexicana_l']",3,59.0
2105,2016-02-04 00:00:00,['four_cheese_l'],1,17.95
2106,2016-02-04 00:00:00,"['spinach_fet_l', 'spinach_fet_l']",2,40.5
2107,2016-02-04 00:00:00,"['mediterraneo_l', 'peppr_salami_s']",2,32.75
2108,2016-02-04 00:00:00,"['peppr_salami_s', 'five_cheese_l', 'five_cheese_l', 'spinach_supr_m']",4,66.0
2109,2016-04-02 00:00:00,"['spinach_supr_m', 'pepperoni_s']",2,26.25
2110,2016-02-04 21:16:34,"['pepperoni_s', 'prsc_argla_s']",2,22.25
2111,2016-02-04 21:16:34,"['bbq_ckn_m', 'ckn_alfredo_m', 'ital_cpcllo_s', 'ital_cpcllo_s']",4,57.5
2112,2016-02-04 21:16:34,['bbq_ckn_s'],1,12.75
2113,2016-04-02 00:00:00,"['bbq_ckn_s', 'mexicana_m']",2,28.75
2114,2016-02-04 00:00:00,['classic_dlx_m'],1,16.0
2115,2016-05-02 00:00:00,"['big_meat_s', 'hawaiian_s', 'pepperoni_l', 'southw_ckn_l']",4,58.5
2116,2016-02-05 00:00:00,['mexicana_m'],1,16.0
2117,2016-02-05 00:00:00,['sicilian_m'],1,16.25
2118,2016-05-02 00:00:00,"['cali_ckn_m', 'cali_ckn_m', 'southw_ckn_m']",3,50.25
2119,2016-05-02 00:00:00,['napolitana_l'],1,20.5
2120,2016-02-05 00:00:00,['the_greek_m'],1,16.0
2121,2016-02-05 00:00:00,['the_greek_l'],1,20.5
2122,2016-02-05 12:52:00,"['ital_cpcllo_l', 'ital_cpcllo_m']",2,36.5
2123,2016-02-05 12:52:00,['spicy_ital_l'],1,20.75
2124,2016-02-05 12:56:27,"['ital_supr_m', 'ital_supr_m', 'sicilian_l', 'sicilian_s', 'soppressata_s']",5,78.0
2125,2016-02-05 12:56:27,['hawaiian_l'],1,16.5
2126,2016-02-05 12:56:27,"['bbq_ckn_l', 'bbq_ckn_m', 'bbq_ckn_m', 'four_cheese_m', 'four_cheese_m', 'green_garden_s', 'green_garden_s', 'hawaiian_l', 'mediterraneo_s', 'napolitana_l', 'pepperoni_l', 'peppr_salami_l', 'prsc_argla_l', 'sicilian_s', 'veggie_veg_l']",15,246.0
2127,2016-02-05 12:56:27,['classic_dlx_s'],1,12.0
2128,2016-02-05 12:56:27,"['classic_dlx_l', 'sicilian_s']",2,32.75
2129,2016-05-02 00:00:00,"['four_cheese_m', 'hawaiian_s', 'ital_supr_l', 'spinach_fet_l']",4,66.25
2130,2016-02-05 00:00:00,['spicy_ital_m'],1,16.5
2131,2016-05-02 00:00:00,['calabrese_m'],1,16.25
2132,2016-05-02 00:00:00,"['brie_carre_s', 'hawaiian_m', 'napolitana_s', 'the_greek_s']",4,60.9
2133,2016-05-02 00:00:00,['spinach_fet_l'],1,20.25
2134,2016-02-05 00:00:00,"['spinach_fet_l', 'spinach_fet_l', 'spinach_fet_s']",3,52.5
2135,2016-02-05 00:00:00,"['big_meat_s', 'four_cheese_l', 'green_garden_s']",3,41.95
2136,2016-02-05 14:54:49,"['cali_ckn_m', 'classic_dlx_s', 'classic_dlx_s']",3,40.75
2137,2016-02-05 14:54:49,"['calabrese_m', 'cali_ckn_s', 'hawaiian_s']",3,39.5
2138,2016-02-05 14:54:49,"['hawaiian_m', 'veggie_veg_l']",2,33.5
2139,2016-02-05 14:54:49,['veggie_veg_l'],1,20.25
2140,2016-05-02 14:54:49,['spin_pesto_s'],1,12.5
2141,2016-05-02 17:00:13,['pep_msh_pep_m'],1,14.5
2142,2016-02-05 17:36:09,"['bbq_ckn_l', 'spinach_supr_l']",2,41.5
2143,2016-02-05 17:36:09,"['classic_dlx_l', 'classic_dlx_m', 'classic_dlx_s', 'pepperoni_l']",4,63.75
2144,2016-02-05 17:36:09,"['pepperoni_l', 'southw_ckn_s']",2,28.0
2145,2016-02-05 17:36:09,"['southw_ckn_s', 'spinach_fet_m']",2,28.75
2146,2016-05-02 00:00:00,"['green_garden_m', 'ital_supr_m']",2,32.5
2147,2016-02-05 18:11:25,"['five_cheese_l', 'pepperoni_l', 'pepperoni_l', 'spinach_supr_l']",4,69.75
2148,2016-02-05 18:11:25,"['ital_supr_l', 'prsc_argla_m']",2,37.25
2149,2016-02-05 18:11:25,['ital_supr_m'],1,16.5
2150,2016-02-05 18:11:25,['ital_cpcllo_m'],1,16.0
2151,2016-05-02 00:00:00,"['bbq_ckn_m', 'spin_pesto_m']",2,33.25
2152,2016-02-05 18:35:11,"['ital_cpcllo_m', 'ital_cpcllo_m']",2,32.0
2153,2016-02-05 18:35:11,"['ital_cpcllo_m', 'spicy_ital_l']",2,36.75
2154,2016-02-05 18:35:11,"['bbq_ckn_l', 'calabrese_l']",2,41.0
2155,2016-02-05 18:59:56,"['ital_supr_m', 'thai_ckn_l']",2,37.25
2156,2016-05-02 00:00:00,"['ital_supr_m', 'mexicana_l', 'soppressata_m']",3,53.25
2157,2016-05-02 00:00:00,"['ital_cpcllo_m', 'southw_ckn_l']",2,36.75
2158,2016-05-02 00:00:00,"['ital_supr_l', 'pepperoni_l']",2,36.0
2159,2016-05-02 19:55:12,"['big_meat_s', 'cali_ckn_l', 'classic_dlx_s', 'hawaiian_l']",4,61.25
2160,2016-05-02 20:01:50,['pepperoni_l'],1,15.25
2161,2016-05-02 20:01:50,"['bbq_ckn_l', 'peppr_salami_s']",2,33.25
2162,2016-02-05 20:01:50,"['classic_dlx_s', 'southw_ckn_l']",2,32.75
2163,2016-05-02 00:00:00,"['brie_carre_s', 'spinach_supr_l']",2,44.4
2164,2016-05-02 00:00:00,['spinach_supr_l'],1,20.75
2165,2016-05-02 00:00:00,"['cali_ckn_l', 'southw_ckn_m']",2,37.5
2166,2016-02-05 00:00:00,['veggie_veg_m'],1,16.0
2167,2016-02-05 20:56:14,['spicy_ital_l'],1,20.75
2168,2016-02-05 20:56:14,['prsc_argla_m'],1,16.5
2169,2016-02-05 21:23:02,"['prsc_argla_s', 'veggie_veg_s']",2,24.5
2170,2016-02-05 21:34:23,['five_cheese_l'],1,18.5
2171,2016-02-05 21:34:23,['prsc_argla_s'],1,12.5
2172,2016-02-05 21:51:44,"['brie_carre_s', 'four_cheese_l', 'sicilian_m', 'sicilian_m']",4,74.1
2173,2016-02-05 21:56:42,['big_meat_s'],1,12.0
2174,2016-02-05 21:56:42,"['peppr_salami_s', 'sicilian_l', 'soppressata_l', 'southw_ckn_m']",4,70.25
2175,2016-02-06 11:16:00,['five_cheese_l'],1,18.5
2176,2016-02-06 11:18:00,['calabrese_l'],1,20.25
2177,2016-02-06 11:25:48,"['calabrese_l', 'pepperoni_l']",2,35.5
2178,2016-02-06 11:25:48,['pepperoni_l'],1,15.25
2179,2016-02-06 11:25:48,['pepperoni_m'],1,12.5
2180,2016-02-06 11:59:14,"['classic_dlx_s', 'classic_dlx_s']",2,24.0
2181,2016-02-06 12:06:00,"['four_cheese_l', 'four_cheese_l']",2,35.9
2182,2016-02-06 12:22:30,"['big_meat_s', 'cali_ckn_l', 'classic_dlx_m', 'four_cheese_l', 'hawaiian_s', 'ital_cpcllo_m', 'ital_supr_l', 'ital_supr_l', 'sicilian_s']",9,146.95
2183,2016-02-06 12:25:00,"['bbq_ckn_l', 'ckn_pesto_m', 'napolitana_l', 'southw_ckn_s']",4,70.75
2184,2016-02-06 12:40:25,"['big_meat_s', 'brie_carre_s', 'classic_dlx_m']",3,51.65
2185,2016-02-06 12:54:00,['ckn_alfredo_m'],1,16.75
2186,2016-06-02 12:54:00,['pep_msh_pep_m'],1,14.5
2187,2016-02-06 13:10:13,"['calabrese_s', 'five_cheese_l', 'sicilian_l', 'southw_ckn_l', 'the_greek_s']",5,83.75
2188,2016-02-06 13:13:33,"['calabrese_m', 'classic_dlx_s', 'five_cheese_l', 'five_cheese_l', 'hawaiian_s', 'ital_veggie_m', 'mediterraneo_l', 'pep_msh_pep_l', 'pep_msh_pep_l', 'pepperoni_m', 'soppressata_s', 'spicy_ital_l', 'spinach_fet_l']",13,213.75
2189,2016-02-06 13:13:33,"['ckn_alfredo_m', 'prsc_argla_m']",2,33.25
2190,2016-06-02 13:13:33,"['big_meat_s', 'napolitana_m']",2,28.0
2191,2016-06-02 00:00:00,"['pep_msh_pep_s', 'spinach_fet_s', 'thai_ckn_m']",3,39.75
2192,2016-02-06 00:00:00,['thai_ckn_l'],1,20.75
2193,2016-02-06 00:00:00,"['thai_ckn_l', 'hawaiian_s', 'peppr_salami_m', 'prsc_argla_l']",4,68.5
2194,2016-02-06 00:00:00,"['cali_ckn_m', 'classic_dlx_l']",2,37.25
2195,2016-06-02 00:00:00,"['classic_dlx_m', 'peppr_salami_m', 'spinach_supr_l']",3,53.25
2196,2016-06-02 00:00:00,['southw_ckn_l'],1,20.75
2197,2016-02-06 00:00:00,"['hawaiian_s', 'napolitana_s']",2,22.5
2198,2016-02-06 00:00:00,"['cali_ckn_m', 'classic_dlx_m', 'green_garden_m', 'ital_cpcllo_l']",4,69.25
2199,2016-06-02 00:00:00,['sicilian_l'],1,20.25
2200,2016-02-06 15:21:45,['spin_pesto_m'],1,16.5
2201,2016-02-06 15:24:02,['mediterraneo_l'],1,20.25
2202,2016-02-06 15:31:14,"['napolitana_s', 'spinach_fet_m']",2,28.0
2203,2016-02-06 15:31:14,"['bbq_ckn_l', 'mexicana_m', 'mexicana_m', 'spinach_fet_s']",4,64.75
2204,2016-02-06 15:31:14,['spin_pesto_m'],1,16.5
2205,2016-02-06 15:31:14,"['bbq_ckn_l', 'ital_supr_l']",2,41.5
2206,2016-06-02 00:00:00,"['big_meat_s', 'cali_ckn_m', 'cali_ckn_m']",3,45.5
2207,2016-06-02 00:00:00,['thai_ckn_m'],1,16.75
2208,2016-02-06 00:00:00,"['thai_ckn_m', 'thai_ckn_m']",2,33.5
2209,2016-02-06 00:00:00,"['southw_ckn_l', 'spicy_ital_s', 'veggie_veg_s']",3,45.25
2210,2016-02-06 17:24:07,['classic_dlx_s'],1,12.0
2211,2016-02-06 17:30:36,"['green_garden_s', 'green_garden_s']",2,24.0
2212,2016-06-02 00:00:00,['pepperoni_l'],1,15.25
2213,2016-02-06 00:00:00,"['five_cheese_l', 'thai_ckn_l']",2,39.25
2214,2016-02-06 00:00:00,"['sicilian_s', 'spicy_ital_l']",2,33.0
2215,2016-02-06 00:00:00,"['hawaiian_s', 'spicy_ital_l']",2,31.25
2216,2016-02-06 00:00:00,"['ital_supr_m', 'sicilian_m']",2,32.75
2217,2016-02-06 00:00:00,"['sicilian_m', 'sicilian_m', 'sicilian_s']",3,44.75
2218,2016-06-02 00:00:00,"['spin_pesto_s', 'spinach_fet_l']",2,32.75
2219,2016-02-06 00:00:00,"['mediterraneo_l', 'veggie_veg_m']",2,36.25
2220,2016-02-06 00:00:00,['mediterraneo_s'],1,12.0
2221,2016-02-06 00:00:00,"['calabrese_s', 'calabrese_s', 'thai_ckn_s', 'veggie_veg_m']",4,53.25
2222,2016-06-02 00:00:00,"['bbq_ckn_m', 'calabrese_l', 'sicilian_m']",3,53.25
2223,2016-02-06 00:00:00,['the_greek_xl'],1,25.5
2224,2016-02-06 00:00:00,['ital_supr_s'],1,12.5
2225,2016-02-06 00:00:00,['sicilian_s'],1,12.25
2226,2016-06-02 00:00:00,"['cali_ckn_l', 'pepperoni_l', 'pepperoni_l']",3,51.25
2227,2016-02-06 19:43:48,['veggie_veg_m'],1,16.0
2228,2016-02-06 19:43:48,"['napolitana_l', 'spin_pesto_m']",2,37.0
2229,2016-02-06 19:43:48,"['cali_ckn_l', 'hawaiian_m', 'pep_msh_pep_m']",3,48.5
2230,2016-06-02 19:43:48,['classic_dlx_m'],1,16.0
2231,2016-02-06 20:42:58,['classic_dlx_m'],1,16.0
2232,2016-02-06 20:42:58,"['classic_dlx_m', 'classic_dlx_m', 'ital_supr_l']",3,52.75
2233,2016-02-06 20:42:58,['hawaiian_l'],1,16.5
2234,2016-02-06 21:17:17,"['big_meat_s', 'five_cheese_l', 'ital_supr_l', 'veggie_veg_m']",4,67.25
2235,2016-02-06 21:26:37,"['napolitana_m', 'peppr_salami_l']",2,36.75
2236,2016-02-06 21:32:03,"['ckn_pesto_m', 'peppr_salami_m', 'peppr_salami_m']",3,49.75
2237,2016-06-02 21:32:03,"['peppr_salami_m', 'hawaiian_m', 'hawaiian_m']",3,43.0
2238,2016-06-02 21:32:03,['the_greek_l'],1,20.5
2239,2016-02-06 21:32:03,['the_greek_l'],1,20.5
2240,2016-02-06 21:32:03,"['brie_carre_s', 'spin_pesto_s']",2,36.15
2241,2016-02-07 21:32:03,"['hawaiian_l', 'spinach_fet_m', 'thai_ckn_m']",3,49.25
2242,2016-07-02 21:32:03,"['big_meat_s', 'cali_ckn_s', 'ital_cpcllo_m', 'ital_supr_m', 'mexicana_m']",5,73.25
2243,2016-02-07 12:22:00,"['bbq_ckn_s', 'ckn_pesto_l']",2,33.5
2244,2016-02-07 12:24:36,['veggie_veg_s'],1,12.0
2245,2016-07-02 00:00:00,['spicy_ital_l'],1,20.75
2246,2016-02-07 12:52:00,"['cali_ckn_m', 'classic_dlx_s']",2,28.75
2247,2016-02-07 00:00:00,['sicilian_l'],1,20.25
2248,2016-02-07 00:00:00,"['ckn_alfredo_m', 'southw_ckn_l']",2,37.5
2249,2016-02-07 00:00:00,['spin_pesto_m'],1,16.5
2250,2016-02-07 00:00:00,['prsc_argla_m'],1,16.5
2251,2016-02-07 00:00:00,"['thai_ckn_s', 'the_greek_l']",2,33.25
2252,2016-07-02 00:00:00,"['big_meat_s', 'veggie_veg_s']",2,24.0
2253,2016-07-02 00:00:00,['bbq_ckn_l'],1,20.75
2254,2016-07-02 00:00:00,"['bbq_ckn_m', 'bbq_ckn_m', 'brie_carre_s', 'classic_dlx_s', 'ital_supr_l', 'ital_supr_m', 'ital_veggie_m', 'sicilian_l', 'thai_ckn_s', 'veggie_veg_m']",10,172.15
2255,2016-02-07 00:00:00,"['veggie_veg_m', 'classic_dlx_s', 'spicy_ital_l']",3,48.75
2256,2016-07-02 00:00:00,"['four_cheese_m', 'pepperoni_l', 'thai_ckn_m', 'veggie_veg_m']",4,62.75
2257,2016-02-07 00:00:00,"['big_meat_s', 'ital_supr_l', 'thai_ckn_l']",3,53.5
2258,2016-02-07 15:34:05,['the_greek_xl'],1,25.5
2259,2016-02-07 15:34:05,['prsc_argla_m'],1,16.5
2260,2016-02-07 15:43:28,"['bbq_ckn_m', 'brie_carre_s', 'spin_pesto_s', 'spinach_fet_s']",4,64.9
2261,2016-02-07 15:43:28,['ital_cpcllo_m'],1,16.0
2262,2016-02-07 15:43:28,"['four_cheese_m', 'prsc_argla_s']",2,27.25
2263,2016-02-07 15:43:28,"['cali_ckn_m', 'spicy_ital_l']",2,37.5
2264,2016-02-07 15:43:28,"['spicy_ital_l', 'spinach_fet_m']",2,36.75
2265,2016-02-07 00:00:00,"['spinach_fet_m', 'green_garden_s', 'hawaiian_s', 'veggie_veg_l']",4,58.75
2266,2016-02-07 00:00:00,['spinach_fet_s'],1,12.0
2267,2016-02-07 00:00:00,"['ckn_alfredo_m', 'classic_dlx_m', 'soppressata_s']",3,45.25
2268,2016-02-07 00:00:00,['southw_ckn_m'],1,16.75
2269,2016-02-07 00:00:00,"['big_meat_s', 'ital_supr_l']",2,32.75
2270,2016-02-07 17:57:15,"['sicilian_s', 'thai_ckn_m']",2,29.0
2271,2016-02-07 17:57:15,['southw_ckn_s'],1,12.75
2272,2016-02-07 17:57:15,"['ckn_pesto_l', 'ital_veggie_m', 'peppr_salami_l', 'spinach_fet_s']",4,70.25
2273,2016-02-07 17:57:15,"['big_meat_s', 'calabrese_s', 'calabrese_s']",3,36.5
2274,2016-02-07 17:57:15,['veggie_veg_m'],1,16.0
2275,2016-02-07 18:42:49,"['veggie_veg_m', 'hawaiian_l']",2,32.5
2276,2016-02-07 18:42:49,['hawaiian_l'],1,16.5
2277,2016-02-07 18:42:49,"['calabrese_m', 'four_cheese_l', 'four_cheese_l', 'soppressata_m']",4,68.65
2278,2016-02-07 19:02:51,"['spinach_fet_l', 'veggie_veg_m']",2,36.25
2279,2016-02-07 19:02:51,['four_cheese_l'],1,17.95
2280,2016-02-07 19:14:00,"['ital_supr_l', 'pepperoni_s', 'prsc_argla_s', 'spinach_fet_m']",4,59.0
2281,2016-02-07 19:15:58,['spinach_fet_l'],1,20.25
2282,2016-02-07 19:15:58,['the_greek_m'],1,16.0
2283,2016-02-07 19:34:04,"['the_greek_m', 'five_cheese_l', 'green_garden_s', 'green_garden_s']",4,58.5
2284,2016-02-07 19:34:04,"['cali_ckn_m', 'classic_dlx_m', 'ital_cpcllo_s']",3,44.75
2285,2016-02-07 19:34:04,['ital_supr_l'],1,20.75
2286,2016-02-07 19:34:04,['ital_cpcllo_l'],1,20.5
2287,2016-02-07 20:13:16,['ital_supr_l'],1,20.75
2288,2016-02-07 20:13:16,['thai_ckn_l'],1,20.75
2289,2016-02-07 20:13:16,"['cali_ckn_l', 'prsc_argla_m', 'sicilian_s', 'spinach_fet_m']",4,65.5
2290,2016-02-07 20:47:23,['ital_cpcllo_m'],1,16.0
2291,2016-02-07 20:47:23,"['cali_ckn_l', 'cali_ckn_m', 'five_cheese_l']",3,56.0
2292,2016-02-07 20:57:53,"['classic_dlx_m', 'pepperoni_s', 'prsc_argla_l', 'southw_ckn_s']",4,59.25
2293,2016-02-07 21:14:52,"['bbq_ckn_s', 'bbq_ckn_s']",2,25.5
2294,2016-02-07 21:14:52,['prsc_argla_s'],1,12.5
2295,2016-02-07 21:14:52,['prsc_argla_m'],1,16.5
2296,2016-02-07 21:14:52,"['cali_ckn_s', 'ital_supr_m', 'southw_ckn_l', 'spicy_ital_l']",4,70.75
2297,2016-02-07 21:14:52,['green_garden_s'],1,12.0
2298,2016-02-07 21:14:52,"['ckn_pesto_l', 'classic_dlx_s', 'southw_ckn_l', 'thai_ckn_l']",4,74.25
2299,2016-02-07 21:14:52,"['prsc_argla_m', 'the_greek_l']",2,37.0
2300,2016-02-07 21:14:52,['four_cheese_l'],1,17.95
2301,2016-07-02 00:00:00,"['calabrese_m', 'cali_ckn_m']",2,33.0
2302,2016-02-08 00:00:00,"['five_cheese_l', 'ital_cpcllo_l']",2,39.0
2303,2016-02-08 12:10:20,"['ckn_alfredo_l', 'the_greek_l']",2,41.25
2304,2016-02-08 12:22:00,"['the_greek_l', 'mediterraneo_l']",2,40.75
2305,2016-02-08 12:27:00,['big_meat_s'],1,12.0
2306,2016-02-08 12:45:27,"['pepperoni_l', 'pepperoni_m', 'prsc_argla_s']",3,40.25
2307,2016-02-08 12:51:00,['spinach_fet_l'],1,20.25
2308,2016-02-08 12:51:00,"['ital_supr_l', 'prsc_argla_s', 'spin_pesto_l']",3,54.0
2309,2016-02-08 12:51:00,"['bbq_ckn_m', 'cali_ckn_m', 'cali_ckn_m', 'ckn_alfredo_m', 'ckn_pesto_l', 'four_cheese_l', 'ital_supr_l', 'mexicana_s', 'spicy_ital_l', 'spin_pesto_s']",10,171.7
2310,2016-02-08 12:51:00,['pepperoni_l'],1,15.25
2311,2016-02-08 13:38:52,['pepperoni_l'],1,15.25
2312,2016-02-08 13:38:52,"['pepperoni_l', 'mediterraneo_s', 'southw_ckn_m']",3,44.0
2313,2016-02-08 13:38:52,"['brie_carre_s', 'hawaiian_l']",2,40.15
2314,2016-02-08 13:38:52,"['big_meat_s', 'southw_ckn_s', 'spicy_ital_l']",3,45.5
2315,2016-02-08 13:38:52,"['five_cheese_l', 'ital_supr_m', 'pepperoni_s', 'pepperoni_s']",4,54.5
2316,2016-02-08 14:37:47,['hawaiian_s'],1,10.5
2317,2016-08-02 00:00:00,"['bbq_ckn_m', 'bbq_ckn_m', 'bbq_ckn_m', 'sicilian_s']",4,62.5
2318,2016-02-08 00:00:00,['sicilian_s'],1,12.25
2319,2016-02-08 00:00:00,"['peppr_salami_l', 'prsc_argla_s']",2,33.25
2320,2016-02-08 00:00:00,['classic_dlx_l'],1,20.5
2321,2016-02-08 15:33:33,['ital_supr_l'],1,20.75
2322,2016-02-08 15:46:13,"['ckn_alfredo_s', 'ital_cpcllo_m', 'pepperoni_m', 'pepperoni_m']",4,53.75
2323,2016-08-02 15:46:13,['bbq_ckn_m'],1,16.75
2324,2016-02-08 15:46:13,['sicilian_s'],1,12.25
2325,2016-02-08 15:46:13,['peppr_salami_l'],1,20.75
2326,2016-02-08 16:28:40,"['five_cheese_l', 'five_cheese_l', 'five_cheese_l', 'thai_ckn_l']",4,76.25
2327,2016-02-08 16:28:40,"['cali_ckn_l', 'napolitana_l']",2,41.25
2328,2016-02-08 16:28:40,['cali_ckn_s'],1,12.75
2329,2016-02-08 16:28:40,"['hawaiian_s', 'spicy_ital_l', 'spinach_supr_m']",3,47.75
2330,2016-02-08 16:28:40,"['pepperoni_m', 'prsc_argla_l']",2,33.25
2331,2016-02-08 16:28:40,"['ital_veggie_m', 'spinach_fet_l']",2,37.0
2332,2016-02-08 16:28:40,"['big_meat_s', 'ckn_alfredo_l', 'classic_dlx_s']",3,44.75
2333,2016-02-08 16:28:40,"['ckn_pesto_s', 'ital_cpcllo_l', 'ital_cpcllo_m', 'spicy_ital_l']",4,70.0
2334,2016-02-08 16:28:40,"['five_cheese_l', 'spicy_ital_l', 'spin_pesto_s']",3,51.75
2335,2016-02-08 16:28:40,"['spin_pesto_s', 'southw_ckn_s', 'spicy_ital_s']",3,37.75
2336,2016-02-08 16:28:40,"['pep_msh_pep_s', 'pep_msh_pep_s']",2,22.0
2337,2016-02-08 18:50:18,"['big_meat_s', 'hawaiian_s']",2,22.5
2338,2016-02-08 18:50:18,['thai_ckn_m'],1,16.75
2339,2016-02-08 18:50:18,"['mediterraneo_s', 'the_greek_s']",2,24.0
2340,2016-02-08 18:50:18,"['ital_veggie_s', 'veggie_veg_l']",2,33.0
2341,2016-02-08 18:50:18,"['bbq_ckn_l', 'ital_supr_l', 'ital_veggie_m']",3,58.25
2342,2016-02-08 19:12:49,['thai_ckn_m'],1,16.75
2343,2016-02-08 19:20:14,"['thai_ckn_m', 'thai_ckn_l']",2,37.5
2344,2016-08-02 00:00:00,"['classic_dlx_s', 'hawaiian_l', 'ital_cpcllo_l']",3,49.0
2345,2016-02-08 00:00:00,['sicilian_m'],1,16.25
2346,2016-02-08 00:00:00,"['bbq_ckn_m', 'cali_ckn_l', 'mediterraneo_l', 'prsc_argla_m']",4,74.25
2347,2016-02-08 20:28:32,"['green_garden_s', 'green_garden_s', 'southw_ckn_l']",3,44.75
2348,2016-02-08 20:28:32,"['bbq_ckn_m', 'bbq_ckn_m', 'soppressata_m']",3,50.0
2349,2016-02-08 20:28:32,['spicy_ital_l'],1,20.75
2350,2016-02-08 20:28:32,['sicilian_m'],1,16.25
2351,2016-02-08 20:28:32,"['hawaiian_m', 'prsc_argla_m', 'prsc_argla_m', 'spinach_supr_s']",4,58.75
2352,2016-02-08 20:28:32,"['pep_msh_pep_s', 'thai_ckn_m']",2,27.75
2353,2016-02-08 20:28:32,['thai_ckn_s'],1,12.75
2354,2016-02-08 22:36:28,"['mexicana_s', 'mexicana_s', 'spinach_supr_l', 'veggie_veg_l']",4,65.0
2355,2016-09-02 00:00:00,['mexicana_m'],1,16.0
2356,2016-02-09 11:31:10,['the_greek_s'],1,12.0
2357,2016-02-09 11:44:00,['the_greek_xl'],1,25.5
2358,2016-02-09 12:13:41,"['the_greek_xl', 'ital_supr_m']",2,42.0
2359,2016-02-09 12:16:00,['veggie_veg_l'],1,20.25
2360,2016-02-09 12:16:00,"['cali_ckn_l', 'sicilian_l']",2,41.0
2361,2016-09-02 00:00:00,['pepperoni_m'],1,12.5
2362,2016-02-09 12:30:05,"['four_cheese_l', 'napolitana_s', 'napolitana_s']",3,41.95
2363,2016-02-09 12:30:05,"['classic_dlx_m', 'prsc_argla_s', 'prsc_argla_s', 'prsc_argla_s']",4,53.5
2364,2016-02-09 12:30:05,"['bbq_ckn_m', 'hawaiian_l', 'hawaiian_l', 'ital_veggie_l', 'ital_veggie_m', 'ital_veggie_s', 'prsc_argla_l', 'sicilian_l', 'veggie_veg_l']",9,161.5
2365,2016-02-09 12:30:05,['hawaiian_l'],1,16.5
2366,2016-02-09 12:30:05,"['ital_supr_m', 'thai_ckn_m', 'thai_ckn_s']",3,46.0
2367,2016-02-09 12:30:05,"['pep_msh_pep_m', 'spinach_fet_l']",2,34.75
2368,2016-02-09 12:30:05,['southw_ckn_m'],1,16.75
2369,2016-02-09 12:30:05,"['big_meat_s', 'cali_ckn_m', 'cali_ckn_m', 'ital_supr_m', 'pepperoni_m', 'peppr_salami_l', 'sicilian_s', 'southw_ckn_l', 'southw_ckn_m', 'southw_ckn_m', 'the_greek_s', 'the_greek_xl']",12,199.25
2370,2016-02-09 14:00:23,"['the_greek_xl', 'thai_ckn_l']",2,46.25
2371,2016-02-09 14:00:23,['ckn_pesto_l'],1,20.75
2372,2016-02-09 14:04:34,"['big_meat_s', 'five_cheese_l', 'green_garden_m', 'spicy_ital_m']",4,63.0
2373,2016-09-02 00:00:00,['spicy_ital_m'],1,16.5
2374,2016-02-09 00:00:00,"['four_cheese_m', 'green_garden_s', 'ital_supr_m', 'pepperoni_m']",4,55.75
2375,2016-02-09 00:00:00,"['bbq_ckn_m', 'napolitana_l', 'veggie_veg_s']",3,49.25
2376,2016-02-09 15:25:59,"['bbq_ckn_m', 'classic_dlx_m', 'four_cheese_m', 'four_cheese_m']",4,62.25
2377,2016-02-09 15:26:16,"['hawaiian_s', 'spicy_ital_m']",2,27.0
2378,2016-02-09 15:26:16,"['napolitana_l', 'prsc_argla_m']",2,37.0
2379,2016-02-09 15:26:16,"['ital_cpcllo_s', 'mexicana_s']",2,24.0
2380,2016-09-02 15:26:16,"['ckn_alfredo_m', 'napolitana_m']",2,32.75
2381,2016-02-09 16:49:40,"['cali_ckn_l', 'cali_ckn_s', 'pepperoni_s', 'sicilian_s']",4,55.5
2382,2016-02-09 17:09:34,"['bbq_ckn_m', 'big_meat_s', 'spicy_ital_l', 'the_greek_s']",4,61.5
